0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
polit 0.0010618785597065353 0.0007671653241273494 0.0022781205505457997 0.0009468881811138849 0.00038916562889165627
tab 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
incomplet 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
3479 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00017216148747525178 7.783312577833126e-05
371000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
5693 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
seller 0.0002896032435563278 0.0004794783275795934 0.00047460844803037496 0.00034432297495050356 7.783312577833126e-05
criticis 0.0001930688290375519 0.00019179133103183735 0.00037968675842429994 0.00017216148747525178 7.783312577833126e-05
intend 0.0010618785597065353 0.0010548523206751054 0.0015187470336971997 0.0057674098304209345 0.001790161892901619
1946 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
aim 0.0009653441451877594 0.0010548523206751054 0.0026578073089701 0.002238099337178273 0.0012453300124533001
630 9.653441451877595e-05 0.0003835826620636747 9.492168960607498e-05 0.0005164844624257553 0.00038916562889165627
ampl 0.0001930688290375519 0.0003835826620636747 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
tycoon 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
time 0.00405444540978859 0.004602991944764097 0.007119126720455624 0.010415769992252733 0.005136986301369863
ltthe 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 0.00015566625155666251
1115 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
unknown 9.653441451877595e-05 0.001246643651706943 0.00018984337921214997 8.608074373762589e-05 0.00023349937733499379
alfalfa 9.653441451877595e-05 0.00028768699654775604 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
nova 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00023349937733499379
1581 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
14p 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
va 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 7.783312577833126e-05
427000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
mf 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
cede 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00034432297495050356 7.783312577833126e-05
grow 0.0014480162177816392 0.0023014959723820483 0.0026578073089701 0.001635534131014892 0.001556662515566625
underperform 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0005448318804483188
irwin 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 7.783312577833126e-05
onmarket 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
seem 0.0003861376580751038 0.0005753739930955121 0.0025628856193640245 0.0007747266936386331 0.00015566625155666251
miguel 9.653441451877595e-05 0.00028768699654775604 9.492168960607498e-05 0.0006025652061633813 7.783312577833126e-05
918 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 7.783312577833126e-05
2246 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
04 0.0004826720725938797 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00046699875466998757
1048000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
fight 0.0002896032435563278 0.0004794783275795934 9.492168960607498e-05 0.0008608074373762589 0.00015566625155666251
1614 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
away 0.0004826720725938797 0.0004794783275795934 0.001044138585666825 0.0006025652061633813 0.00046699875466998757
offshoot 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
satellit 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00031133250311332503
display 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00043040371868812945 7.783312577833126e-05
user 0.0003861376580751038 0.0003835826620636747 9.492168960607498e-05 0.00043040371868812945 0.00015566625155666251
membership 0.0002896032435563278 0.0004794783275795934 0.00047460844803037496 8.608074373762589e-05 7.783312577833126e-05
soro 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 7.783312577833126e-05
feeder 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
travel 0.0002896032435563278 0.0004794783275795934 0.00047460844803037496 0.0008608074373762589 0.00038916562889165627
upturn 0.0002896032435563278 9.589566551591868e-05 0.00037968675842429994 8.608074373762589e-05 0.00031133250311332503
broker 9.653441451877595e-05 0.00028768699654775604 0.0017085904129093498 0.0012051304123267626 0.0007004981320049813
4346000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
drought 9.653441451877595e-05 0.0017261219792865361 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
adjac 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
dispens 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.00015566625155666251
merchandis 9.653441451877595e-05 0.00019179133103183735 0.00018984337921214997 0.00043040371868812945 0.0005448318804483188
1625 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
francais 0.0005792064871126556 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00031133250311332503
genova 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
g5 9.653441451877595e-05 9.589566551591868e-05 0.0009492168960607499 8.608074373762589e-05 7.783312577833126e-05
573000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
embargo 0.0003861376580751038 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
1100 0.0001930688290375519 9.589566551591868e-05 0.00028476506881822496 0.00043040371868812945 0.00031133250311332503
ps 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.00025824223121287767 0.00015566625155666251
1615 0.0001930688290375519 0.00028768699654775604 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
laboratori 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.0020236612702366126
5300000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
ceuta 9.653441451877595e-05 0.00028768699654775604 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
ur 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
6320 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
arvin 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
manag 0.0016410850468191911 0.0019179133103183737 0.0027527289985761747 0.01910992510975295 0.006927148194271482
ltsho 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
apollo 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
51 0.0001930688290375519 0.0003835826620636747 0.0012339819648789748 0.0037875527244555394 0.004903486924034869
mti 9.653441451877595e-05 9.589566551591868e-05 0.00037968675842429994 8.608074373762589e-05 7.783312577833126e-05
ccr 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
payrol 0.0001930688290375519 9.589566551591868e-05 0.00037968675842429994 0.00017216148747525178 7.783312577833126e-05
almost 0.0004826720725938797 0.0013425393172228615 0.0015187470336971997 0.0006886459499010071 0.001478829389788294
dwindl 0.0001930688290375519 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 7.783312577833126e-05
function 0.0002896032435563278 0.00028768699654775604 0.00028476506881822496 0.00034432297495050356 0.00023349937733499379
grangemouth 0.0004826720725938797 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
affair 0.0002896032435563278 0.00028768699654775604 0.0011390602752728999 0.00034432297495050356 0.00031133250311332503
67967 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
1004 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00038916562889165627
harbour 0.0001930688290375519 0.00019179133103183735 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
bramalea 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
aidsrel 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
monkey 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
800000 0.0002896032435563278 0.0006712696586114307 9.492168960607498e-05 0.00034432297495050356 0.0011674968866749688
outflow 9.653441451877595e-05 9.589566551591868e-05 0.0017085904129093498 8.608074373762589e-05 7.783312577833126e-05
local 0.0006757409016314316 0.0009589566551591868 0.002183198860939725 0.0013772918998020143 0.0010896637608966376
chesapeak 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
tampa 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 7.783312577833126e-05
ocean 0.0006757409016314316 0.0003835826620636747 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
march 0.005695530456607781 0.007000383582662063 0.007593735168485999 0.01756047172247568 0.034869240348692404
landslid 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
audit 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.0009339975093399751
wedd 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00017216148747525178 0.00015566625155666251
joseph 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00031133250311332503
outspoken 9.653441451877595e-05 9.589566551591868e-05 0.00037968675842429994 8.608074373762589e-05 7.783312577833126e-05
1425 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
expert 0.0001930688290375519 0.00019179133103183735 0.00037968675842429994 0.00043040371868812945 7.783312577833126e-05
merit 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00043040371868812945 7.783312577833126e-05
went 0.0006757409016314316 0.0003835826620636747 0.00028476506881822496 0.00034432297495050356 0.0017123287671232876
bulk 0.0003861376580751038 0.0013425393172228615 0.00037968675842429994 0.00034432297495050356 0.00046699875466998757
russ 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
steak 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
ninth 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
defenc 0.0012549473887440872 0.00019179133103183735 0.00018984337921214997 0.0008608074373762589 0.00038916562889165627
366000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
nc 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00043040371868812945 0.00031133250311332503
unwind 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 8.608074373762589e-05 0.00015566625155666251
4447000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
amend 0.0002896032435563278 0.0009589566551591868 9.492168960607498e-05 0.0019798571059653955 0.0007783312577833125
3433000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
ltgpu 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
903 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
lasmo 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
frieght 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
181 9.653441451877595e-05 9.589566551591868e-05 0.00037968675842429994 0.00017216148747525178 0.0014009962640099626
fortnightli 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 8.608074373762589e-05 7.783312577833126e-05
contributor 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00038916562889165627
3491030 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
2530 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.00015566625155666251
evolv 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
citi 0.0002896032435563278 0.0009589566551591868 0.00047460844803037496 0.0036153912369802873 0.0011674968866749688
louvr 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 8.608074373762589e-05 7.783312577833126e-05
theme 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00025824223121287767 7.783312577833126e-05
bnl 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
belt 0.0001930688290375519 0.0008630609896432681 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
hinder 0.0002896032435563278 9.589566551591868e-05 0.00018984337921214997 0.00017216148747525178 0.00015566625155666251
obstacl 9.653441451877595e-05 0.0003835826620636747 0.00037968675842429994 0.00034432297495050356 7.783312577833126e-05
caledonian 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
864 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
hondura 9.653441451877595e-05 0.0005753739930955121 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
otherwis 0.0003861376580751038 0.0004794783275795934 0.0005695301376364499 0.00043040371868812945 0.00023349937733499379
lower 0.003378704508157158 0.0046988876102800154 0.004841006169909824 0.002582422312128777 0.009729140722291408
